id,amount,amount_label,vendor,vendor_score,vendor_label,invoice_number,invoice_number_label,bill_date,bill_date_label
52429571,46.86,50.79,tureau's,0.6477564573287964,"A1 Service, Inc.",1629322,1629322,31.07.2018,2018-07-31 00:00:00
51253484,97.73,97.73,ontariobeerkegs,0.9303700923919678,Ontariobeerkegs,138491,138491,"jul 30, 2018",2018-07-30 00:00:00
53006588,2889.0,2889.0,kauffman cpa company,0.9707606434822084,kauffman cpa company,3016,3016,"aug 17, 2018",2018-08-17 00:00:00
50313057,1050.0,1050.0,showcasephotography,0.8702609539031982,Showcase,1170,1170,7/27/2018,2018-07-27 00:00:00
52346854,3959.9,3959.9,marceco,0.9956932663917542,Marceco,0899562-IN,0899562-IN,"sat, aug 11, 2018",2018-08-11 00:00:00
52757957,254.4,254.4,hisco,0.9619120359420776,hisco,476480718,476480718,07/20/2018,2018-07-20 00:00:00
50944919,215.6,215.6,essential safety solutions,0.9958354234695436,Essential Safety Solutions,INV-19954,INV-19954,3 august 2018,2018-08-03 00:00:00
53056563,246.6,246.6,ushelp.ikea,0.9527384042739868,IKEA,307985419,,,2018-08-21 00:00:00
52370862,69.2,69.2,carter bros. fruit & veg,0.9200226664543152,Markus Neilson,0090004861,0090004861,6/7/2018,2018-07-06 00:00:00
50706180,471.0,471.0,access medical laboratories,0.9968321919441224,Access Medical Laboratories,C086579,C086579,"august 13, 2018",2018-08-13 00:00:00
50298920,148.98,148.98,fitness depot,0.9105217456817628,Fitness Depot,800002006,,07/17/2018,2018-07-17 00:00:00
52140931,181.28,181.28,donaghys,0.9694329500198364,DONAGHYS,IA118763,IA118763,,2018-07-31 00:00:00
52600670,75.04,75.04,altagas,0.9602111577987672,AltaGas,1294048-2,,,2018-05-07 00:00:00
52157219,500.0,500.0,karen thrall,0.8779484629631042,Karen Thrall,6P317719UY0834634,,5/31/2018,2018-08-18 00:00:00
51374248,4.0,4.0,paybyphone,0.9025591611862184,Paybyphone,384831377,,"friday, july 6, 2018",2018-07-06 00:00:00
52904996,30.12,30.12,amazon,0.9961900115013124,amazon,113-2174602-0973015,113-2174602-0973015,8/1/2018,2018-08-01 00:00:00
52571375,839.88,839.88,morlife,0.966480791568756,HF - Morlife Pty Ltd,88912,88912,06/08/2018,2018-08-06 00:00:00
50978922,76.67,76.67,balaji rao,0.9626528024673462,Balaji Rao,T183670380,T183670380,,2017-11-26 00:00:00
51448371,27.5,27.5,wyuna bookkeeping solutions,0.9920070767402648,Wyuna BookKeeping Solution,4801,4801,"monday, july 16, 2018",2018-07-16 00:00:00
51908553,2476.35,2476.35,waxcenter,0.9338602423667908,Waxcenter,SIN286748,SIN286748,"july 30, 2018",2018-08-01 00:00:00
51088088,51.45,51.45,panera bread,0.972296178340912,Panera Bread,233050371,,8/16/2018,2018-08-16 00:00:00
51117233,42.94,42.94,adafruit industries,0.9564120769500732,Adafruit Industries,1734985-5463225315,,,2018-06-25 00:00:00
51938023,37.51,37.51,kelly paper,0.9998168349266052,Kelly Paper,9288166,9288166,11 jun 2018,2018-06-11 00:00:00
51249345,16.08,16.08,apple,0.9671414494514464,Apple,170220927139,,"wednesday, august 08, 2018",2018-08-08 00:00:00
51236682,484.06,484.06,midwestfoods,0.8491806983947754,Midwest Foods,4587837,4587837,"wed, aug 1, 2018",2018-07-31 00:00:00
53010478,380.74,380.74,soccer taco,0.9194694757461548,Soccer Taco,,,01 aug 2018,2018-08-01 00:00:00
50242804,2991.47,2991.47,performance foodservice,0.9553273320198059,Performance Foodservice,,,05.08.2018,2018-08-05 00:00:00
53006859,175.0,175.0,linda l stapf cpa pa,0.839818000793457,LInda L Stapf CPA PA,5912,5912,"tuesday, august 14, 2018",2018-08-14 00:00:00
51805126,7423.0,7423.0,americanexpress,0.8332692384719849,American Express,,08/10/2018_100,16-aug-18,2018-08-16 00:00:00
51017109,136.36,136.36,dallas flat glass distributors,0.9926356077194214,Dallas Flat Glass Distributors,814277,814277,"june 17, 2018",2018-06-17 00:00:00
51393661,91.34,91.34,portal.mobilemini,0.9928246736526488,Mobile Mini Canada,9004700171,9004700171,08/20/18,2018-08-20 00:00:00
50630579,33.45,33.45,summerland,0.6419755816459656,Alarcorp Pty Ltd T-as Summerland Security Service,73721,73721,08-03-18,2018-08-03 00:00:00
53100004,343.1,343.1,pfd food services,0.9843045473098756,PFD Food Services Pty Ltd,KL773507,KL773507,"jul 31, 2018",2018-07-31 00:00:00
50589222,3889.6,3889.6,mz3,0.936654269695282,MZ3 Pty Ltd,3850,3850,08/08/2018,2018-08-08 00:00:00
51171957,3776.6,3776.6,,,Whitten Agencies,25938,25938,08/17/2018,2018-08-17 00:00:00
51837263,150.0,150.0,tree top,0.6750296354293823,Tree Top,INV-28313,INV-28313,2018,2018-07-23 00:00:00
51860684,445.74,445.74,stingray,0.8544236421585083,StingRay Business,,,26.08.2018,2018-08-26 00:00:00
51031790,304.89,304.89,rh,0.7385960221290588,Restoration Hardware,17115076,17115076,31/07/2018,2018-07-31 00:00:00
51545507,305.88,305.88,efex,0.866983950138092,efex,FI00064010,FI00064010,15/08/2018,2018-08-15 00:00:00
52601266,226.0,226.0,swift design,0.9508989453315736,Katia Panzeria,3178,3178,11/05/2018,2018-05-11 00:00:00
52642102,367.77,367.77,gexa energy,0.9019358158111572,mygexa,1163618-65682489,1163618-65682489,,2018-08-13 00:00:00
51527889,99.0,99.0,cleancorners,0.6731811761856079,Clean Corner,2018,08062018,07/31/2018,2018-07-31 00:00:00
52733141,623.03,623.03,electric motor & pump service,0.9040164947509766,Electric Motor & Pump Service,48480,48480,2018/08/10,2018-08-10 00:00:00
52458993,195.0,195.0,united litigation discovery,0.8586300611495972,United Litigation Discovery,,20521,"november 17, 2017",2017-11-17 00:00:00
51803880,19.26,19.26,amazon,0.8967284560203552,Amazon,,,7/27/2018,2018-07-27 00:00:00
50238141,84.0,84.0,tyger river smart farm,0.9950547814369202,Tyger River Smart Farm,6105,6105,7/30/2018,2018-07-30 00:00:00
52120016,446.8,446.8,apache junction waste & recycling,0.8490831851959229,Rad Waste & Recycling ,0000006571,,aug-16-2018,2018-08-16 00:00:00
51403442,151.44,151.44,parts europe,0.9998771548271179,Parts Europe,INV727496,,"wed, aug 1, 2018",2018-08-01 00:00:00
51428342,743.75,743.75,milestoneis,0.8182985186576843,Milestone,001347,1347,"august 7, 2018",2018-08-07 00:00:00
50680439,,2315.68,b.c. air filter,0.8485480546951294,BC Air Filter,0313223,0313223,"thu, aug 9, 2018",2018-08-09 00:00:00
51560866,1674.75,1674.75,scott smith bobcat hire,0.9273618459701538,Scott Smith Bobcat Hire,188,188,16 aug 2018,2018-08-16 00:00:00
50868352,267.01,267.01,telus,0.9744049310684204,Telus Mobility,,,"july 20, 2018",2018-07-20 00:00:00
52960354,489.0,489.0,book launchers,0.8892034888267517,Book Launchers,25189,25189,30/07/2018,2018-07-30 00:00:00
50145551,551.24,551.24,mcmaster-carr,0.9891014099121094,McMaster-Carr,68947089,68947089,02-aug-18,2018-08-02 00:00:00
52145488,119.53,119.53,upwork,0.8507776856422424,Upwork,194122905,194122905,08/21/2018,2018-08-21 00:00:00
51358169,,1741.81,parts europe,0.9999914169311525,Parts Europe,INV961554,INV961554,"january 6, 2018",2018-01-06 00:00:00
52360882,,145.04,,,Sola Sport,,180645,2018-08-01,2018-08-01 00:00:00
51588855,555280.0,555280.0,four squares tools co,0.9902283549308776,Four Squares Tools Co Ltd,B1870902,B1870902,8/17/2018,2018-08-17 00:00:00
52113841,29.0,33.99,garrett townsend,0.9299204349517822,Paypal,,,"7, 2018",2018-08-07 00:00:00
51649996,7385.45,7385.45,8net-la,0.7023221850395203,8NET-LA 88,,,17/08/2018,2018-08-17 00:00:00
50647248,298.32,298.32,advize,0.9850102066993712,Advize Inc.,4809,4809,07/30/18,2018-07-30 00:00:00
52976975,198.96,198.96,southwest airlines,0.9484087824821472,SouthWest Airlines,JQ44B9,,08/01/2018,2018-08-01 00:00:00
51404069,3239.11,3239.11,great lakes stainless,0.8816067576408386,WWW.up.bike,48914,48914,07/19/2018,2018-07-19 00:00:00
52210205,508.5,508.5,greenbelt environmental services,0.9781273603439332,Greenbelt Environmental Services,10517,10517,25/09/2017,2017-09-25 00:00:00
51021902,29.24,29.24,metcash food & grocery,0.926352560520172,Metcash Food & Grocery,52772,52772,08/04/2018,2018-08-04 00:00:00
52473698,241295.0,241295.0,albany molecular research,0.9235466122627258,"AMRI (Glasgow), Ltd.",301101988,301101988,"july 26, 2018",2018-07-26 00:00:00
51060285,39.99,39.99,screwfix,0.6388294100761414,Screwfix,0902108379,0902108379,01-aug-18,2018-08-01 00:00:00
52037182,911.88,911.88,biologic-esws,0.8610807657241821,Biologic Environmental Services & Waste Solutions,20903,20903,24 august 2018,2018-08-24 00:00:00
51149854,1418.42,1418.42,surdex steel,0.9912779927253724,Surdex Steel Pty Ltd,18839,18839,08-aug-2018,2018-08-08 00:00:00
52243207,662.26,662.26,mar-span,0.9860302805900574,Home Hardware - Mar-Span,889912,889912,"wed, aug 22, 2018",2018-08-22 00:00:00
52870176,533.93,533.93,noble,0.990403175354004,NOBLE,5412752-00,5412752-00,"aug 14, 2018",2018-08-14 00:00:00
50492376,161.93,161.93,2302733 ontario,0.9534757137298584,2302733 Ontario,26172-A,26172-A,31/05/2018,2018-05-31 00:00:00
52378492,439.0,439.0,infusionsoft,0.982315719127655,Infusionsoft,2612016,2612016,8/7/2018,2018-08-07 00:00:00
52877028,895.96,895.96,tripp,0.6040070652961731,Sequoia Construction,1262018,1262018,08/21/2018,2018-08-21 00:00:00
50774027,,124.8,ally,0.9154255390167236,Ally,058281-13-19,,01/08/2018,2018-08-01 00:00:00
51666752,12.59,12.59,amazon,0.9980087280273438,Amazon,113-6299426-8983446,113-6299426-8983446,"august 26, 2018",2018-08-26 00:00:00
50917249,40.68,40.68,t-shirts plus,0.9444392323493958,T-Shirts Plus,080256,080256,06/08/2018,2018-06-08 00:00:00
50212673,240.69,240.69,the home depot,0.9665231704711914,The Home Depot,75819,,4/ 30/ 18,2018-04-30 00:00:00
52707157,117.75,117.75,flat world supply chain,0.9823949933052064,Flat World Supply Chain,1694684,1694684,,2018-08-19 00:00:00
52295974,1486.87,1486.87,®*pacific blue cross,0.9807207584381104,®*pacific Blue Cross,,,,2018-07-31 00:00:00
52657333,119.64,119.64,kemper preferred billing system,0.8236551880836487,Kemper Preffered,,,10/15/2013,2013-10-15 00:00:00
53037301,3.14,3.14,amazon,0.998359441757202,AMAZON,702-0485774-3966655,702-0485774-3966655,"thu, jul 26, 2018",2018-07-26 00:00:00
52303563,22.5,22.5,vonage canada,0.9273205995559692,Vonage Canada,,,"tuesday, august 14, 2018",2018-08-14 00:00:00
50982650,671.7,671.7,empire medical,0.9938920736312866,Empire Medical,481296GU,481296GU,7/23/2018,2018-07-23 00:00:00
53078677,627.0,627.0,caribbean coffee company,0.7788558602333069,Caribbean Coffee Company,00003184,00003184,29/06/2018,2018-06-29 00:00:00
52745864,599.61,599.61,ball & doggett,0.9514703154563904,Ball & Doggett,INV001561899,INV001561899,07 august 2018,2018-08-07 00:00:00
51179362,363.0,363.0,omega engineering,0.8358915448188782,Omega Engineering,C587242,C587242,08/07/2018,2018-08-07 00:00:00
51108238,186.87,186.87,bunnings,0.9925507307052612,Bunnings Trade,8471/01512199,8471/01512199,08/16/2018,2018-08-16 00:00:00
50362416,165.0,165.0,sawcutfx,0.9728455543518066,Sawcutfx,4619,4619,"august 16, 2018",2018-08-16 00:00:00
52479088,450.0,450.0,klaviyo,0.993152678012848,Klaviyo,EFBB7AC-0019,,"august 1, 2018",2018-08-01 00:00:00
50487166,169.0,169.0,precision pool care,0.7995148301124573,Precision Pool Care,,,22/08/2018,2018-08-22 00:00:00
51175774,1207.5,1207.5,bsn sports,0.9689313769340516,BSN Sports,902387307,902387307,"wed, jul 11, 2018",2018-07-11 00:00:00
52682452,25.32,25.32,c2ainternet,0.9878761768341064,C2ainternet,16807,16807,08/10/2018,2018-08-10 00:00:00
52761173,774.26,774.26,schedule flow,0.9630128145217896,Schedule Flow,INV-13,INV-13,2018-07-20,2018-07-20 00:00:00
51221129,1000.0,1000.0,david c prince,0.944504737854004,David C Prince,9046,9046,"thu, aug 9, 2018",2018-08-10 00:00:00
50629030,204.75,204.75,archetypeinc,0.9285793304443359,Archetype Business Services Inc.,2522,2522,02-aug-2018,2018-08-02 00:00:00
51149523,381.81,381.81,bunnings,0.923247754573822,Bunnings,,,14/08/2018,2018-08-14 00:00:00
51595796,10703.7,10462.2,1299184 ab,0.8539054989814758,1299184 Ab Ltd,1124,1124,"aug 15, 2018",2018-08-15 00:00:00
52070721,185.0,185.0,goldstar tyres and batteries,0.8487667441368103,Goldstar Tyres and Batteries,00026228,26228,23/08/2018,2018-08-23 00:00:00
51846894,212.12,212.12,jetstar airways,0.8027350902557373,Jetstar,SNBVQE,SNBVQE,10 august 2018,2018-08-10 00:00:00
52044426,249.4,249.4,jetblue,0.8522478938102722,Jetblue,,,"november 25, 2017",2017-11-25 00:00:00
51625087,35.0,35.0,digikey,0.9110345840454102,Digi-Key,64010436,64010436,8 aug 2018,2018-08-08 00:00:00
52111238,3883.62,3883.62,,,Goodman,182490,Q920764,06/07/2018,2018-07-06 00:00:00
50274976,,6.54,pauli-dami corporation,0.9243918061256408,Pauli-Dami Corporation,,,25 aug 2018,2018-08-25 00:00:00
51828875,701.85,701.85,s&s activewear,0.9910914301872252,S&S Activewear,15262965,15262965,"august 1, 2018",2018-08-01 00:00:00
50456210,25990.0,25990.0,kp9 interactive,0.8632184267044067,KP9 Interactive,INV-000083,INV-000083,8/7/2018,2018-08-07 00:00:00
51599997,6647.36,6647.36,royal bank of canada,0.7274183034896851,RBC 1782,,,07-aug-2018,2018-08-07 00:00:00
51168474,,362.19,centraltis,0.8725095987319946,Central Turf & Irrigation Supply,15128726-00,103005,7/29/2018,2018-07-29 00:00:00
52056352,3000.09,3000.09,ecowoolinsulation,0.8428872227668762,Ecowool Insulation Pty Ltd,00070537,00070537,"aug 5, 2018",2018-08-05 00:00:00
51056634,474.42,2846.54,,,Clarion,GLR/GHW/40075/12,128388,1/08/18,2018-08-01 00:00:00
50560644,199.0,199.0,zenreach,0.9957797527313232,ZenReach,132800,132800,17/08/2018,2018-08-17 00:00:00
52599822,,2760.38,arhaus,0.8441141247749329,Arhaus,104306596,,08/08/2018,2018-08-08 00:00:00
52973355,67.0,67.0,smarthub,0.8061356544494629,Smarthub,,,09 aug 2018,2018-08-09 00:00:00
53000514,59.19,59.19,sbmenus,0.9004946351051331,SBmenus,,,8/7/18,2018-08-07 00:00:00
50343493,1494.76,1494.76,loblaws,0.9963730573654176,Loblaws,6216125326,6216125326,07.11.2017,2017-11-07 00:00:00
51361886,2791.1,2791.1,freedom,0.9939879775047302,Freedom Mobile,193559,193559,"july 26, 2017",2017-07-26 00:00:00
52376249,159.75,159.75,mr. rooter plumbing,0.8781092762947083,Mr. Rooter Plumbing,156620561,156620561,08/27/2018,2018-08-27 00:00:00
53038225,1412.75,1412.75,pennsylvania steel company,0.8591514825820923,Pennsylvania Steel Company,1554111,1554111,23 aug 2018,2018-08-23 00:00:00
51854929,360.46,360.46,eat club,0.9961796402931212,Eat Club Inc,647740,647740,"november 21, 2012",2012-11-21 00:00:00
52137913,1350.0,1350.0,,,State Compensation Insurance Fund,1819105,Policy # 1819105,"july 31, 2018",2018-07-31 00:00:00
52345616,545.85,545.85,americanexpress,0.8751304745674133,Am Exp RMC INC -02001,,,7/31/18,2018-07-31 00:00:00
51586509,-386.96,-386.96,ledgers canada,0.9950057864189148,Ledgers Canada,25285,25285,7/6/2018,2018-07-06 00:00:00
51820887,85.0,85.0,dentalpost,0.9123513102531432,Dental Post,,224809,06/30/2018,2018-06-30 00:00:00
50573793,40.5,40.5,telstra,0.9788618683815002,Telstra,1534,1361534115,8/24/18,2018-08-24 00:00:00
51126520,389.84,389.84,booker,0.9269979596138,Booker,43646494,43646494,01-aug-18,2018-08-01 00:00:00
52127048,166.58,166.58,td canada trust,0.7859872579574585,TD Canada Trust,,,2/08/2018,2018-08-02 00:00:00
51164549,5859.11,5859.11,winc australia,0.8131111264228821,Winc,32202616,,"tuesday, july 31, 2018",2018-07-31 00:00:00
52632922,1197.0,1197.0,abp international,0.9957420229911804,ABP Financial Inc.,1334444,1334444,29/07/2018,2018-07-29 00:00:00
51964709,88.4,88.4,bidfood,0.9297116994857788,Bidfood Fresh,I43103966.BFP,I43103966.BFP,"july 29, 2018",2018-07-29 00:00:00
51400927,1.63,1.63,parts europe,0.9998900890350342,Parts Europe,INV956560,inv956560,08/08/2018,2018-08-08 00:00:00
51267241,36.99,36.99,amazon,0.9954892992973328,Amazon,113-6346287-8717069,113-6346287-8717069,08/01/2018,2018-08-01 00:00:00
52795031,399.0,399.0,unleashed,0.8241298198699951,Unleashed,INV00070746,INV00070746,2018-08-07,2018-08-07 00:00:00
52095528,96.45,96.45,arma-flex,0.5837961435317993,PRYAMID PLUMBING SUPPLY,3019158,3019158,06/03/2017,2017-06-03 00:00:00
52374151,67.81,67.81,doordash,0.7555952668190002,Doordash,,,03/04/2018,2018-04-03 00:00:00
50916708,176.35,176.35,pfd food services,0.9871218204498292,Pfd Food Services,KL521150,KL521150,"jul 19, 2018",2018-07-19 00:00:00
52376617,183.0,183.0,travelodge,0.9411341547966005,Travelodge,WB66562875,WB66562875,"fri, jul 13, 2018",2018-07-13 00:00:00
51971632,103.66,103.66,bunnings,0.986896276473999,Bunnings Trade,6428/01384046,6428/01384046,7/18/2018,2018-07-18 00:00:00
52159588,124.3,124.3,piedmont plastics,0.9754127264022828,Piedmont Plastics,SC-29595885,SC-29595885,12 august 2018,2018-08-12 00:00:00
51944098,1379.72,1379.72,laceys.tv,0.8791490793228149,Laceys.tv,241632,241632,,2018-06-27 00:00:00
51897784,2500.0,1250.0,cogent,0.9542567729949952,Cogent,,,8/25/2018,2018-08-25 00:00:00
51862745,216.78,216.78,american tire distributors,0.7300981283187866,American Tire Distributors,S112404792,S112404792,2018-08-28,2018-08-28 00:00:00
50269211,59.93,59.93,upwork,0.8822205662727356,Upwork,192098861,192098861,03/08/18,2018-08-03 00:00:00
52482962,134.5,134.5,columbia distribution,0.942061483860016,Columbia Distribution,10465,10465,02/08/18,2018-08-02 00:00:00
52423124,148.98,148.98,amazon,0.9963024258613586,Amazon.com,111-6590218-7630640,111-6590218-7630640,"jul 31, 2018",2018-07-31 00:00:00
52217444,129.0,129.0,dropbox,0.9119329452514648,Drop Box,J33CABHM,,"jul 27, 2018",2018-08-01 00:00:00
50945251,,230.54,bgs,0.6579504013061523,Monza Imports,,2385680,08/08/2018,2018-08-08 00:00:00
52358900,,109.0,,,Sponsordlinx,567897,000842822,15.8.2018,2018-08-15 00:00:00
52062960,16.01,16.01,cloud telecom,0.9639748930931092,Cloud Telecom,15994-104,15994-104,16/08/2018,2018-08-16 00:00:00
51777872,429.4,429.4,spotless janitorial services,0.9953073263168336,Spotless Janitorial Services,6665,6665,2018/07/31,2018-07-31 00:00:00
50702443,10.15,10.15,google,0.995384693145752,Google,3482948868,3482948868,"april 8, 2018",2018-04-08 00:00:00
52705750,3483.62,3483.62,clif bar & company,0.9535866975784302,Clif Bar,1743490,1743490,,2018-07-28 00:00:00
52557821,13.0,17.55,duda,0.7694408893585205,Duda,,,24/8/18,2018-08-24 00:00:00
51805625,72.5,72.5,lyuba castillo,0.6695244908332825,Haba,578662,578662,7/31/18,2018-07-31 00:00:00
51212652,179.0,179.0,advanced tooling,0.9977065920829772,"Advanced Tooling, Inc.",195374,195374,03-29-2018,2018-03-29 00:00:00
50903628,2211.3,2211.3,rafael martinez-matte,0.9773600697517396,Rafael Martinez-Matte,122,122,"august 6, 2018",2018-08-06 00:00:00
51783671,227.32,227.32,red hills group,0.9350970983505248,Red Hills Group,5790,5790,,2018-08-27 00:00:00
52881217,242.0,242.0,accountants,0.7045270800590515,TF Accountants,INV-8313,8313,2018-07-04,2018-07-04 00:00:00
51209365,84.0,84.0,performance garage,0.9730472564697266,Performance Garage,,August 2018,08/01/2018,2018-08-01 00:00:00
50969681,208.43,208.43,waste management,0.9101239442825316,Waste Management,1014823-0269-8,1014823-0269-8,"july 25, 2018",2018-07-26 00:00:00
51574023,683.89,683.89,dal-tile,0.9978291988372804,Dal-tile,0124518744,0124518744,2018-08-06,2018-08-06 00:00:00
52100381,996.66,996.66,jignesh patel(625458,0.8855702877044678,Jignesh Patel,,,21-aug-2018,2018-08-21 00:00:00
51313618,,1290.63,discover,0.5904324650764465,Discover,,,31/07/2018,2018-07-31 00:00:00
51584860,106.09,106.09,a-1 smith's septic service,0.9864781498908995,A-1 Smith's Septic Service,88817,88817,"july 30, 2018",2018-07-30 00:00:00
52050242,2710.44,2710.44,avafina pet products,0.9976896047592164,Avafina Pet Products,24243,24243,31/07/2018,2018-08-06 00:00:00
51139597,400.0,400.0,billy manchuck photographer,0.9734298586845398,Billy Manchuck Photographer,212,212,8/22/2018,2018-08-22 00:00:00
51295183,45.0,45.0,proshred security,0.989236295223236,Proshred security,210056995,210056995,31/07/2018,2018-07-31 00:00:00
50902906,960.0,960.0,anderson plumbing,0.9805411100387572,Anderson Plumbing,Q5506,Q5506,"march 6, 2018",2018-03-06 00:00:00
51587428,674.42,674.42,,,CAD Visa Scotiabank,,,7/31/2018,2018-07-31 00:00:00
50892475,500.0,500.0,carlberg leadership solutions,0.9818416833877563,Carlberg Leadership Solutions,1011,1011,"july 30, 2018",2018-07-30 00:00:00
